title,price,condition,processor_tier,processor_brand,processor_generation,ram,storage,storage_type_score,gpu_tier,has_dedicated_gpu,screen_size,is_fullhd,is_4k,is_2k,is_gaming,is_touchscreen,is_2in1,has_ssd,has_hdd,battery_wh,is_new,is_used,condition_score,has_warranty,brand_premium,model_year,has_backlit
"Dell Inspiron 5593 | i5 10th Gen | 8GB | 256GB SSD |2GB NVIDIA|Laptop DHA Defence, Lahore•2 weeks ago Call Chat",60000,Used,3,1,10,,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP EliteBook 850 G3/G4| i7 6th Gen/ i5 7th Gen | 8GB RAM | 256GB SSD Paradise Arcade, Karachi•3 weeks ago Call Chat",45000,Used,4,1,6,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude core i5 10th generation | checking Warranty | laptop Scheme 45, Karachi•3 weeks ago Call Chat",65000,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,1,3,,0
"Apple Macbook Pro 2023 - 16"" M2 MAX Techno City, Karachi•5 days ago Call Chat",8000,Used,5,3,13,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2023.0,0
"HP ZBook 15u G3 Workstation Faizabad, Rawalpindi•2 days ago Call Chat",37000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP Elite 1013 g3 core i5 8th gen 8gb ram 256gb ssd Laptop Samanabad, Lahore•2 weeks ago Call Chat",48000,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"hp elitebook g8 830 - core i5 11th generations- 100% original imported Gulzar Colony, Gujranwala•2 weeks ago Call Chat",77999,Used,3,1,11,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Laptops | Core i3, i5, 17 | 4th to 13th Gen (8gb 125gb- 256gb) Hall Road, Lahore•3 weeks ago Call Chat",22000,Used,3,1,13,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Dell Laptop Core i5 7th Gen – 8GB RAM | 256GB SSD (Fresh) 10% offer Sheikh Jana, Swabi•2 days ago Call Chat",37500,New,3,1,7,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude 7420 i5/11th gen 16/256 Laptop In Wholesale Price Gulberg, Lahore•2 weeks ago Call Chat",71999,Used,3,1,11,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"MacBook Pro 2019 core i7 13 inch – 16GB/ 256GB 10/10 Model Town, Lahore•2 weeks ago Call Chat",77000,Excellent,4,1,0,,,0,0,0,13.0,0,0,0,0,0,0,0,0,,0,0,10,0,5,2019.0,0
"Hp i5 8th Gen Generation Laptop in New Condition. Better Than Dell Cantt, Lahore•4 weeks ago Call Chat",48000,New,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,1,0,5,0,3,,0
"laptop on installment I.I. Chundrigar Road, Karachi•4 weeks ago Call Chat",9900,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP Laptop | Core i7 7th Gen | 16GB 256GB SSD | Touch Panel Model Town Link Road, Lahore•3 days ago Call Chat",67000,Used,4,1,7,,256.0,2,0,0,15.6,0,0,0,0,1,0,1,0,,0,0,5,0,3,,0
"HP New LoGo Envy Laptop Chungi Amar Sadhu, Lahore•5 days ago Chat",85000,New,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,1,0,5,0,3,,0
"Dell Latitude core i3 Core i5 Core i7 4 to 11 All Generations Gulberg 3, Lahore•5 days ago Call Chat",29999,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"LAPTOP LENOVO X390 YOGA INTEL CORE i5 8TH GEN | 16GB RAM | 256GB SSD Sheikh Maltoon Town, Mardan•2 weeks ago Call Chat",49500,Used,3,1,8,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude 5300 3310 3380 5420 Dell Laptop Also Availabl Wholesale Main Boulevard Gulberg, Lahore•6 days ago Call Chat",27999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP ultraslim 6th generation laptop 4gb ram 5hr battery Chaklala Scheme, Rawalpindi•3 weeks ago Call Chat",20999,Used,2,0,0,4.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp Z Book Studio G3 Garden Town, Islamabad•13 hours ago Call Chat",78000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,13.0,0,0,5,0,3,,0
"Lenovo Legion Pro 7i Gaming Laptop 275HX - RTX5070 | 32/aTB BOX PACK Defence Road, Lahore•2 weeks ago Call Chat",8000,Used,2,0,0,,,0,3,1,15.6,0,0,0,1,0,0,0,0,,0,0,5,0,3,,0
"Hp PROBOOK 430 G8 core i5 11th Generation 16 GB RAM 256 GB SSD DHA Phase 6, Lahore•6 days ago Call Chat",68000,Used,3,1,11,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo ThinkPad 13 – i3 7th Gen | 8GB/256GB SSD Shah Faisal Town, Karachi•3 weeks ago Call Chat",33000,Used,2,1,7,,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP EliteBook 840 G6 8th Gen Core i5 8GB | 256GB Laptop Stock Available Gulberg, Lahore•4 weeks ago Call Chat",60000,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Toshiba Portégé Z30-B Darul Islam Colony, Attock•2 days ago Call Chat",22000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,2,,0
"Lenovo V15 i5 10th Gen 12GB RAM 256GB SSD 15.6 Inches FHD Display ! Saddar, Rawalpindi•1 week ago Call Chat",64900,Used,3,1,10,12.0,256.0,2,0,0,15.6,1,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo X395 Ryzen 5 3500U 16GB RAM 256GB SSD 2GB Dedicated Card ! Saddar, Rawalpindi•2 weeks ago Call Chat",56900,Used,3,2,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"laptop | HP EliteBook 830 G6 | core i5/8th Gen | 8gb RAM/256GB SSD Jamshed Town, Karachi•4 weeks ago Call Chat",53999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Microsoft surface pro 7+ Johar Town Phase 1, Lahore•3 weeks ago Call Chat",72000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Lenovo chromebook | touchscreen | chrome OS laptop | 360° Flip | 32GB Scheme 33, Karachi•3 weeks ago Call Chat",14500,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Dell 7470 i7 6th Gen 2.5K QHD Premium Touch Screen 8GB RAM 256GB SSD ! Saddar, Rawalpindi•2 weeks ago Call Chat",51900,Used,4,1,6,8.0,256.0,2,0,0,15.6,0,0,1,0,1,0,1,0,,0,0,5,0,3,,0
"Laptop for sale Verified Allama Iqbal Road, Mirpur•2 days ago Chat",15000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"laptop | Lenovo ThinkPad X250 | core i5 | 5th gen | 4gb RAM/500GB HDD Korangi, Karachi•1 week ago Call Chat",23000,Used,3,1,5,4.0,500.0,1,0,0,15.6,0,0,0,0,0,0,0,1,,0,0,5,0,3,,0
"Lenovo ThinkPad Yoga 11e 6th Gen | Touchscreen 2-in-1 Laptop stock Chaklala Scheme, Rawalpindi•4 weeks ago Call Chat",24000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,1,0,0,,0,0,5,0,3,,0
"Dell latitude e6420/e6430 | Core i5/2nd gen/3rd gen | fresh stock Saddar, Karachi•3 weeks ago Call Chat",18000,New,3,1,2,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"chromebooks / laptops with warrantyat Al Wajid laptops Walton Road, Lahore•4 weeks ago Call Chat",21500,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,1,1,,0
"Dell Inspiron 5000 series 7567 Gaming Laptop PCSIR Society Phase 2, Lahore•3 days ago Chat",90000,Used,2,0,0,,,0,0,0,15.6,0,0,0,1,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 7200 2 in 1 Core i7 Gen 8th 16GB 256GB Gulberg 3, Lahore•3 weeks ago Call Chat",43500,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,1,0,0,,0,0,5,0,3,,0
"Lenovo Thinkpad T470 core i5-6 generation 8 gb ram. 256 gb SSD. . Township - Sector A2, Lahore•2 weeks ago Call Chat",36999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Hp ProBook | 440 G4 Core i5 7th Generation | imported laptop Defence Raya, Lahore•1 week ago Call Chat",45000,Used,3,1,7,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell M4800 i7 Workstation – Modified GPU – Plug-in Use Only Khayaban-e-Quaid, Lahore•4 days ago Call Chat",45000,Used,4,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP ultraslim 6th generation laptop 4gb ram 5hr battery Chaklala Scheme, Rawalpindi•3 weeks ago Call Chat",20999,Used,2,0,0,4.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"MacBook Pro 14 Inches Model Town, Gujranwala•4 weeks ago Call Chat",9000,Used,2,0,0,,,0,0,0,14.0,0,0,0,0,0,0,0,0,,0,0,5,0,5,,0
"Dell Latitude 7490 Core i5 8th Generation Laptop Saddar, Karachi•6 days ago Call Chat",44999,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 7390 2-in-1 (Touch Screen) for Sale | Clean Condition Khalid Bin Walid Road, Karachi•13 hours ago Call Chat",55000,Good,2,0,0,,,0,0,0,15.6,0,0,0,0,1,1,0,0,13.0,0,0,7,0,3,,0
"Acer Nitro 5 Gaming Laptop | GTX 1050 | 16GB RAM |Full HD | Windows 11 Izmir Town Extension, Lahore•2 days ago Call Chat",83000,Used,2,0,0,16.0,,0,2,1,15.6,1,0,0,1,0,0,0,0,,0,0,5,0,2,,0
"Dell Precision 5520 | Core i5 7th Gen | 16GB RAM | 256GB SSD Saddar, Lahore•4 days ago Call Chat",94000,Used,3,1,7,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"hp elitebook g8 830 - core i5 11th generations- 100% original imported Gulzar Colony, Gujranwala•2 weeks ago Call Chat",77999,Used,3,1,11,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Chromebook HP Dell Lenovo Laptop Also Available HP Laptop Dell Laptop Gulberg 3, Lahore•6 days ago Call Chat",9999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 5420 | Core i5- 11th gen | 16/256 SSD Ferozepur Road, Lahore•3 weeks ago Call Chat",69000,Used,3,1,11,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Apple macbook air 2017 Township - Sector A2, Lahore•3 days ago Call Chat",55000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2017.0,0
"Microsoft Surface Pro 3 Gulshan-e-Iqbal Town, Karachi•3 days ago Call Chat",18000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Dell Latitude 7490 Core i5 8th Generation Laptop Saddar, Karachi•6 days ago Call Chat",44999,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Microsoft surface pro 7+ Johar Town Phase 1, Lahore•3 weeks ago Call Chat",72000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Laptop | Used Laptop | Branded Laptop Johar Town Phase 1, Lahore•5 days ago Call Chat",25000,Fair,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,1,5,0,1,,0
"Hp Core I five laptop, A 1 Condition, warranty 15 days Murree Road, Rawalpindi•12 hours ago Call Chat",15000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,12.0,0,0,5,1,3,,0
"HP Elitebook 840 G6--Touchscreen!slim!Premium bussiness Series Model Town Link Road, Lahore•2 weeks ago Call Chat",68000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 5580 Core i5 7th Gen | 16GB RAM | 256GB Islampura, Lahore•4 days ago Call Chat",49900,Used,3,1,7,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Surface Book 2 | core i7 8th Gen | 2GB Graphic card || Touch screen D Ground, Faisalabad•4 days ago Call Chat",79000,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,1,,0
"HP EliteBook 840 G6 8th Gen Core i5 8GB | 256GB Laptop Stock Available Gulberg, Lahore•4 weeks ago Call Chat",60000,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"lenovo laptop | ThinkPad X1 Carbon Gen 7 | Core i5 8th Gen | 8/256GB DHA Defence, Lahore•1 week ago Call Chat",58000,Used,3,1,8,,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"DELL INSPIRON 15, 7th GENERATION i3 8gb 500gb fresh stock @ PC WORLD Saddar, Karachi•3 weeks ago Call Chat",32000,New,2,1,7,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP Laptop i3 i5 i7 5th 6th 7th 8th 10th Gen Elitebook Probook Laptops Township, Lahore•4 weeks ago Call Chat",38000,Used,4,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo Thinkpad T470 core i5-6 generation 8 gb ram. 256 gb SSD. . Township - Sector A2, Lahore•2 weeks ago Call Chat",36999,Used,3,1,8,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP ZBook 15u G3 Workstation Faizabad, Rawalpindi•2 days ago Call Chat",37000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo ThinkPad T460 | Core i7 | 8GB/256GB | FHD | Backlit Keyboard DHA Phase 6, Karachi•4 weeks ago Call Chat",35000,Used,4,1,0,,,0,0,0,15.6,1,0,0,0,0,0,0,0,,0,0,5,0,3,,1
"MacBook Pro M3 Pro | 18GB RAM | 512GB SSD | 16-Inch Cantt, Sialkot•2 days ago Call Chat",6000,Used,5,3,14,18.0,512.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,,0
"Dell Latitude 5330 | i5 12th Gen | Fast & Reliable | 16GB + 512GB Johar Town Phase 2, Lahore•2 days ago Call Chat",85000,Used,3,1,12,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Rugged Laptops & Tablets | TRL Pakistan Cavalry Ground, Lahore•3 weeks ago Call Chat",70000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Apple MacBook Air 2015 8GB / 128GB SSD fresh stock Laptop Available Dream Valley Smart City, Islamabad•4 weeks ago Call Chat",44000,New,2,0,0,,128.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,2015.0,0
"HP ProBook 430 G3 - TOUCH SCREEN - 8 GB RAM 240 GB SSD Gulshan-e-Iqbal, Karachi•4 weeks ago Call Chat",35999,Used,2,0,0,8.0,240.0,2,0,0,15.6,0,0,0,0,1,0,1,0,,0,0,5,0,3,,0
"We Buy Old/Broken Laptops, Computers & Monitors | Top Cash Buyer I.I. Chundrigar Road, Karachi•2 days ago Call Chat",50000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"Lenovo T14s M.A. Jinnah Road, Karachi•1 week ago Call Chat",60000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Getac Rugged Laptops & Tablets | TRL Pakistan Gulberg, Lahore•3 weeks ago Call Chat",70000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP ProBook 445 G8 | Ryzen 7 5800U | 8GB RAM | 256GB SSD I-8 Markaz, Islamabad•2 weeks ago Call Chat",71000,Used,4,2,0,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Surface pro 7+ | 8 | 9 | X | MMLaptops. com | Cod all over Pakistan Satiana Road, Faisalabad•3 weeks ago Call Chat",75000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0
"HP x360 435 G8 Ryzen 5 5600, Lenovo Yoga L13 Core i5 11th Johar Town Phase 1, Lahore•1 week ago Call Chat",75000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Chromebook With windows 10 Lite 4-16 Main Boulevard Gulberg, Lahore•1 week ago Call Chat",9999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Laptop/ Lenovo Thinkpad T580 T450 T14 E480 T480 T470 T470s 330s Saddar, Karachi•4 weeks ago Call Chat",30000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP EliteBook 840 G5 - Business Laptop Gulshan-e-Iqbal Town, Karachi•2 days ago Call Chat",57000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude | 5420 Core i5 11th Generation Touch | imported laptop Gulberg, Lahore•1 week ago Call Chat",65000,Used,3,1,11,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"toshiba laptop | core i3 6th gen | 8GB RAM | 128GB SSD | gaming laptop Gulshan-e-Iqbal Town, Karachi•3 weeks ago Call Chat",27000,Used,2,1,6,8.0,128.0,2,0,0,15.6,0,0,0,1,0,0,1,0,,0,0,5,0,2,,0
"Dell Latitude 7390 i7 8th Gen 8GB RAM 256GBSSD FHD Backlite Bezzeless! Saddar, Rawalpindi•2 weeks ago Call Chat",55900,Used,4,1,8,8.0,256.0,2,0,0,15.6,1,0,0,0,0,0,1,0,,0,0,5,0,3,,1
"Chromebook HP Dell Lenovo Laptop Also Available HP Laptop Dell Laptop Bahria Town - Sector C, Lahore•6 days ago Call Chat",9999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp Elitebook | 845 G7 Ryzen 5 4650U | Hexa Cores | imported laptop Township, Lahore•1 week ago Call Chat",70000,Used,3,2,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 5590 – Core i5 7th Gen | 8GB RAM | Excellent Condition New Karachi, Karachi•2 weeks ago Call Chat",60000,New,3,1,7,8.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,,1,0,9,0,3,,0
"Lenevo Laptop T540p | Core i5 4th Gen | Graphic Design & Gaming Laptop Gulshan-e-Iqbal, Karachi•4 weeks ago Call Chat",23500,Used,3,1,4,,,0,0,0,15.6,0,0,0,1,0,0,0,0,,0,0,5,0,1,,0
"HP EliteBook 850 G3/G4| i7 6th Gen/ i5 7th Gen | 8GB RAM | 256GB SSD Paradise Arcade, Karachi•3 weeks ago Call Chat",45000,Used,4,1,6,8.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo ThinkPad Yoga 11e 6th Gen | Touchscreen 2-in-1 Laptop stock Chaklala Scheme, Rawalpindi•4 weeks ago Call Chat",24000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,1,0,0,,0,0,5,0,3,,0
"Lenovo ThinkBook 15-IIL Core i5-10 | 16 Gb | 256 ssd Burma Town, Islamabad•3 days ago Call Chat",80000,Used,3,1,0,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Lenovo Yoga 370 X360 Core i5 7th Gen | Touchscreen Stylus | 8GB 256 G Waraich, Lahore•3 weeks ago Call Chat",56000,Used,3,1,7,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"DELL LATITUDE MODELS ARE AVAILABLE! Heerabad, Hyderabad•2 days ago Call Chat",40000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp NoteBook | 250 G7 Core i5 10th Generation | imported laptop Johar Town, Lahore•1 week ago Call Chat",58000,Used,3,1,10,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp i5 7th Gen Generation Laptop. Better Than Lenovo Cantt, Lahore•3 weeks ago Call Chat",37000,Used,3,1,7,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 3190 (4/128) Khurrianwala Town, Faisalabad•5 days ago Call Chat",19500,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP ProBook 430 G7 Available On Easy Installment Plan Gulberg 2, Lahore•1 day ago Call Chat",5800,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Acer Nitro 5 Gaming Laptop | GTX 1050 | 16GB RAM |Full HD | Windows 11 Izmir Town Extension, Lahore•2 days ago Call Chat",83000,Used,2,0,0,16.0,,0,2,1,15.6,1,0,0,1,0,0,0,0,,0,0,5,0,2,,0
"Dell Latitude 7390 2-in-1 (Touch Screen) for Sale | Clean Condition Khalid Bin Walid Road, Karachi•13 hours ago Call Chat",55000,Good,2,0,0,,,0,0,0,15.6,0,0,0,0,1,1,0,0,13.0,0,0,7,0,3,,0
"Lenovo Core i3 Laptop | Dual Battery | 8 Hours Backup | Warranty Khanewal Road, Jahanian•1 week ago Call Chat",33000,New,2,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,8.0,1,0,5,1,3,,0
"HP EliteBook 840 G6 8th Gen Core i5 8GB | 256GB Laptop Stock Available Gulberg, Lahore•4 weeks ago Call Chat",60000,Used,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Touch 360 Cromebook 2029 Update. . 4GB//32GB. . Type C . . A+ Condition Mandian, Abbottabad•2 weeks ago Call Chat",19999,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,3,,0
"Lenovo 720S Ideapad Ultrabook 14″ – 8GB RAM | 250GB NVMe SSD | Box Naval Anchorage, Islamabad•5 days ago Call Chat",55000,Used,2,0,0,8.0,250.0,3,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell latitude e6420/e6430 | Core i5/2nd gen/3rd gen | fresh stock Saddar, Karachi•3 weeks ago Call Chat",18000,New,3,1,2,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"fanxiang SODIMM ddr5 32gb ram with box 9th Avenue, Islamabad•15 hours ago Call Chat",78500,Used,2,0,0,32.0,,0,0,0,15.6,0,0,0,0,0,0,0,0,15.0,0,0,5,0,1,,0
"Acer predator helios neo 16S AI RTX 5070Ti core ultra 9 275hx 16” oled Model Town Link Road, Lahore•1 week ago Call Chat",6000,Used,2,0,0,,,0,3,1,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,2,,0
"Dell Latitude 3320 Core i7 11TH Gen 8GB DDR4 256GB Depalpur Road, Okara•1 week ago Call Chat",85500,Used,4,1,11,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Like New Dell Latitude 7490, i5 8th Gen DHA Phase 5, Lahore•4 days ago Call Chat",65000,New,3,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,1,0,5,0,3,,0
"Core i3 i5 i7 4th 5th 6th 7th 8th Generation Laptop - DELL HP LENOVO Thokar Niaz Baig, Lahore•4 weeks ago Call Chat",33000,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Dell Latitude 3300 | Budget Business Laptop | Fast SSD | Saddar, Karachi•5 days ago Call Chat",48999,Used,2,0,0,,,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"Dell Latitude 3470 i5 / i3 - 6th Gen 8 GB RAM 128/240 GB SSD RJ Shopping Mall, Karachi•1 week ago Call Chat",29000,Used,3,1,6,8.0,240.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
"HP PROBOOK 6460b | core i5/2nd Gen | 6470b | i5/3rd Gen | Gen A+ stock Saddar, Karachi•4 weeks ago Call Chat",18000,Used,3,1,2,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"HP Elitebook 840 G8 Corei5-11 Generation Discount offer Quantity Ava DHA Defence Phase 1, Islamabad•2 weeks ago Call Chat",88000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Core i3 i5 i7 4th 5th 6th 7th 8th Generation Laptop - DELL HP LENOVO Thokar Niaz Baig, Lahore•4 weeks ago Call Chat",33000,Used,4,1,8,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp Core I five laptop, A 1 Condition, warranty 15 days Murree Road, Rawalpindi•12 hours ago Call Chat",15000,Used,2,0,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,12.0,0,0,5,1,3,,0
"HP Elitebook 820 G3 Core ( i5-6th ) 8/256 HP Laptop Johar Town Phase 1, Lahore•4 weeks ago Call Chat",37000,Used,3,1,0,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Hp i5 7th Gen Generation Laptop. Better Than Lenovo Cantt, Lahore•3 weeks ago Call Chat",37000,Used,3,1,7,,,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Microsoft Surface Pro 6 | core i5 8th gen | 2k | 2 in 1 | detachable D Ground, Faisalabad•2 weeks ago Call Chat",44400,Used,3,1,8,,,0,0,0,15.6,0,0,1,0,0,1,0,0,,0,0,5,0,1,,0
"HP ProBook 650 G2/G3 i5 6th/7th Gen | 8GB | 256GB NVMe | 15.6 FHD Qartaba Chowk, Lahore•3 weeks ago Call Chat",46500,Used,3,1,7,,256.0,3,0,0,15.6,1,0,0,0,0,0,0,0,,0,0,5,0,3,,0
"Lenovo 720S Ideapad Ultrabook 14″ – 8GB RAM | 250GB NVMe SSD | Box Naval Anchorage, Islamabad•5 days ago Call Chat",55000,Used,2,0,0,8.0,250.0,3,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0
