title,price,brand,model,condition,type,description,url,processor_tier,processor_brand,processor_generation,ram,storage,storage_type_score,gpu_tier,has_dedicated_gpu,screen_size,is_fullhd,is_4k,is_2k,is_gaming,is_touchscreen,is_2in1,has_ssd,has_hdd,battery_wh,is_new,is_used,condition_score,has_warranty,brand_premium,model_year,has_backlit,processor_score,storage_score,graphics_score,gaming_score,portability_score,features_score,capacity_score,age,age_factor,premium_spec_score
Macbook air m2 14'' 32GB Ram 1TB SSD / Apple Mackbook,11000.0,Apple,MacBook Air,New,MacBook,"Description APPLE MACBOOK AIR 14"" 4.5GHz 6 Core i10 Turbo 32GB RAM 1TB SSD WARRANTY",https://www.olx.com.pk/item/macbook-air-m2-14-32gb-ram-1tb-ssd-apple-mackbook-iid-1105423137,5,3,13,32.0,1024.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,,0,40.5,40.480000000000004,0,18.0,7.800000000000001,0,31.094,,,413.70000000000005
machook 2019,14000.0,Apple,MacBook Air,Used,MacBook,Description selling due to urgent nees of cash,https://www.olx.com.pk/item/machook-2019-iid-1105423167,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,2019.0,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,6.0,0.40656965974059917,24.56
MacBook Pro 16” M4 Pro | 16GB Ram  | 512GB SSD | 10/10 Condition,11000.0,Apple,MacBook Pro,New,MacBook,"Description Apple MacBook Pro 16"" RETINA R9 4.0GHz i9 Quad Turbo 16GB RAM 512GB SSD",https://www.olx.com.pk/item/macbook-pro-16-m4-pro-16gb-ram-512gb-ssd-1010-condition-iid-1105423254,2,0,0,16.0,512.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,10,0,5,,0,6.0,30.240000000000002,0,8.0,7.800000000000001,0,11.272000000000002,,,135.6
Hp Elitebook 840 g3 |128 ssd| |12 Ram | | 500 hard|,51999.0,HP,Elite Book,Used,Laptop,"Description Processor: Powered by an Intel Core i5 processor, delivering reliable performance for daily business and office tasks. 

Memory: Equipped with 12 RAM, ensuring smooth multitasking and efficient workflow management. 

Storage: Features a 128GB SSD,500 hard providing fast boot times, quick file access, and secure storage for important data. 

Display: 14-inch HD/Full HD display with clear and sharp visuals, ideal for work presentations and document editing. 

Design: Slim, lightweight, and professional design, perfect for on-the-go business professionals. 

Connectivity: Multiple ports including USB, HDMI, and docking options for enhanced productivity. 

Best For: Suitable for office professionals, students, and business users needing a reliable and portable laptop. 
Memory: Equipped with 12gb RAM, ensuring smooth multitasking and efficient workflow management. 

Storage: Features a 128GB SSD,500 hard  providing fast boot times, quick file access, and secure storage for important data. 

Display: 14-inch HD/Full HD display with clear and sharp visuals, ideal for work presentations and document editing. 

Design: Slim, lightweight, and professional design, perfect for on-the-go business professionals. 

Connectivity: Multiple ports including USB, HDMI, and docking options for enhanced productivity. 

Best For: Suitable for office professionals, students, and business users needing a reliable and portable laptop",https://www.olx.com.pk/item/hp-elitebook-840-g3-128-ssd-12-ram-500-hard-iid-1104214499,2,0,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0,6.0,25.12,0,8.0,7.800000000000001,0,9.736,,,73.67999999999999
apple MacBook pro 2019,19000.0,Apple,MacBook Pro,Used,MacBook,"Description Macbook pro 2019
32gb ram and 1tb ssd
10 by 10 condition
Never open and repair
Everything is good and fine
 (View phone number)  contact number",https://www.olx.com.pk/item/apple-macbook-pro-2019-iid-1105423309,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2019.0,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,6.0,0.40656965974059917,122.8
Dell Laptop Core i7 10th Gen ` apple i5 10/10 i3 excellent work,32500.0,Dell,Latitude,New,Laptop,Description Dell Latitude 1144 14in Touchscreen i7-10610U 1.80GHz 16GB RAM 512GB WIN11 PRO,https://www.olx.com.pk/item/dell-laptop-core-i7-10th-gen-apple-i5-1010-i3-excellent-work-iid-1105423409,4,1,10,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,10,0,5,,0,29.0,5.12,0,12.0,7.800000000000001,0,16.636,,,237.8
Macbook Pro M3 2022 16 INCH 16GB RAM 1TB SSD,11000.0,Apple,MacBook Pro,New,MacBook,Description 2022 Apple MacBook Pro 16 16GB RAM 1TB SSD / Intel i10 8 Core 2.3GHz,https://www.olx.com.pk/item/macbook-pro-m3-2022-16-inch-16gb-ram-1tb-ssd-iid-1105423333,5,3,14,16.0,1024.0,2,0,0,16.0,0,0,0,0,0,0,1,0,,0,0,5,0,5,2022.0,0,42.0,40.480000000000004,0,14.0,7.0,0,25.144,3.0,0.6376281516217733,341.20000000000005
"Lenovo ThinkPad Yoga 260 12.5″ Touch‑Convertible, i5 6th Gen, 8GB RAM",38000.0,Lenovo,ThinkPad,Used,Business,"Description Condition: 9/10 – Like-new, no scratches or blemishes
  
CPU: Intel Core i5‑6200U (6th Gen, up to 2.4 GHz)  

RAM: 8 GB DDR4 (upgradeable to 16 GB)  

Storage: 256 GB SSD – fast boot & file transfer  

Display: 12.5″ FHD (1920×1080) IPS touchscreen (300 nits, anti-glare)  

Convertible: 360° Yoga hinge – modes: laptop, tent, stand, tablet  

Includes active pen (ThinkPad Pen Pro)  

Battery: ~4–5 hr average, 44 Wh (4-cell)  

Build: Carbon-fiber hybrid lid, MIL-SPEC tested, spill-resistant keyboard  

Graphics: Intel HD Graphics 520 – smooth multimedia performance  

Ports: 2× USB 3.0, HDMI, MiniDP, micro-SD, OneLink+ dock connector  

Security: Fingerprint reader + TPM  

OS: Windows 11 (activated)  

Charger: Original included  

Price: Rs.  38,000  

Location: T&T Society, Raiwind Road, Lahore – available for inspection

Contact:  (Chat with seller)  (whatsApp or Local)",https://www.olx.com.pk/item/lenovo-thinkpad-yoga-260-125-touchconvertible-i5-6th-gen-8gb-ram-iid-1105423302,3,1,6,8.0,256.0,0,0,0,15.6,0,0,0,0,1,1,0,0,,0,0,5,0,3,,0,20.0,5.12,0,8.0,7.800000000000001,5,10.736,,,91.68
C640 Chromebook I5 10TH GENERATION 8GB | 64GB Ssd,40000.0,HP,ProBook,Used,Chromebook,"Description C640 G7 
CHROMEBOOK 
FHD TOUGH DISPLAY 
I5 10th generation 
8gb ram rom 64gb
original type C charger",https://www.olx.com.pk/item/c640-chromebook-i5-10th-generation-8gb-64gb-ssd-iid-1105422630,3,1,10,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,1,,0,26.0,25.12,0,10.0,7.800000000000001,0,15.736,,,44.56
Laptop For sale,14000.0,Acer,Others,Used,Laptop,Description battery death h charger sath h,https://www.olx.com.pk/item/laptop-for-sale-iid-1105422662,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Lenovo i7-11th 16Gb 512Gb 9/10 Condition,85000.0,Others,Others,Used,Business,"Description Lenovo 15 G2 Model in 9/10 Condition 
Processor i7 11th Generation 
Ram 16Gb
SSD 512Gb
Screen Size 15""
Battery Backup 3 to 4 Hours",https://www.olx.com.pk/item/lenovo-i7-11th-16gb-512gb-910-condition-iid-1104950409,4,1,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,9,0,3,,0,14.0,5.12,0,12.0,7.800000000000001,0,12.136,,,97.68
MacBook Pro 2022 16inch Core i10 32GB Ram 512GB SSD,11000.0,Apple,MacBook Pro,New,MacBook,"Description 2022 Apple MacBook Pro 16""(Intel Core i10 2.0Ghz 32GB RAM 512GB SSD) Silver",https://www.olx.com.pk/item/macbook-pro-2022-16inch-core-i10-32gb-ram-512gb-ssd-iid-1105422719,2,0,0,32.0,512.0,2,0,0,16.0,0,0,0,0,0,0,1,0,,0,0,5,0,5,2022.0,0,6.0,30.240000000000002,0,12.0,7.0,0,17.672,3.0,0.6376281516217733,215.6
laptop for sale,15000.0,Acer,Others,Used,Laptop,Description laptop for sale battery dead h charger sath h,https://www.olx.com.pk/item/laptop-for-sale-iid-1105422740,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
dDell Latitude 7480 i7-7600 CPU 7th Genration  SSD NMVe 250 GB,48000.0,Dell,Latitude,New,Business,"Description I'm selling my Dell latitude 
Lush Condition 
Super Machine 
No paper No repair 
just buy and enjoy 
Specifications:
Dell Latitude 7480 i7-7600 CPU 7th Genration 
SSD NMVe 250 GB 
8 GB RAM
Installed Window 10",https://www.olx.com.pk/item/ddell-latitude-7480-i7-7600-cpu-7th-genration-ssd-nmve-250-gb-iid-1105422764,4,1,7,16.0,250.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0,24.5,25.0,0,12.0,7.800000000000001,0,15.25,,,129.0
i7 8gen 16ram 256 nvme,55000.0,Lenovo,ThinkPad,Used,Laptop,Description 10/9 condition all okay,https://www.olx.com.pk/item/i7-8gen-16ram-256-nvme-iid-1105422782,4,1,0,16.0,256.0,3,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,14.0,35.12,0,12.0,7.800000000000001,0,12.136,,,32.56
HP 15s Ryzen 7 5700U | 16 GB RAM | 512 SSD,12000.0,HP,Others,Used,Business,"Description Clean and well maintained
Model: HP 15s eq2000ne (bough from Dubai)
CPU: Ryzen 7 5700U - 8 cores and 16 threads (with Radeon iGPU)
RAM: 16 GB
SSD: 512 GB
Display size: 15.6 inches Full HD


Battery health is excellent
Available with original charger
Invoice also available if required",https://www.olx.com.pk/item/hp-15s-ryzen-7-5700u-16-gb-ram-512-ssd-iid-1105422848,4,2,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0,16.0,25.12,0,12.0,7.800000000000001,0,12.736,,,103.68
dell latitude 180°,28000.0,Dell,Latitude,Used,Business,"Description 8-128ssd
all ok working good 
+-delete keys dont work
battery timing nae hai 
original charger",https://www.olx.com.pk/item/dell-latitude-180-iid-1105422333,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,73.67999999999999
core i5 6gen laptop Dell model latitude E7270 (0317-2092818),31999.0,Dell,Latitude,Used,Laptop,Description ma ya dell ka laptop sale Kara ha mana corues Kiya tha us ka Liya laya tha ab mara use ma nh Ara bhut Kam use Huwa ha bettry masla Kari ha bus baqi sab 10/10 ga check kar ka la dell ka 6gen i5  laptop ha  color bhut acha ha LCD ka jis Kise ko Lana hu oper number diya ha contact kar la paisa ma gunjish hu jay gi,https://www.olx.com.pk/item/core-i5-6gen-laptop-dell-model-latitude-e7270-0317-2092818-iid-1105422369,3,1,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,11.0,5.12,0,10.0,7.800000000000001,0,11.236,,,88.67999999999999
Dynabook Satellite pro C40 core i 5 10th gen,60000.0,Toshiba,Satellite,Used,Business,"Description Core I 5 10 gen
16 gb ram
256gb ssd
Battery  replacement honi ha baki ok ha
Battery me comprise ho Sakta ha
Good for programing and graphic designing
8.5/10",https://www.olx.com.pk/item/dynabook-satellite-pro-c40-core-i-5-10th-gen-iid-1105422321,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,1,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,24.56
Macbook Pro M3 Max 2024 14 INCH 64GB RAM 1TB SSD,11000.0,Apple,MacBook Pro,New,MacBook,"Description Apple MacBook Pro 2024 14"" (1TB SSD, Intel Core i10, 2.60 GHz, 64GB) Laptop",https://www.olx.com.pk/item/macbook-pro-m3-max-2024-14-inch-64gb-ram-1tb-ssd-iid-1105422389,5,3,14,64.0,1024.0,2,0,0,14.0,0,0,0,0,0,0,1,0,,0,0,5,0,5,2024.0,0,42.0,40.480000000000004,0,26.0,11.0,0,44.344,1.0,0.8607079764250578,581.1999999999999
i7 4th Gen. with SSD HardDisk,35000.0,Dell,Latitude,Used,Laptop,Description 8/128Ram. Rom SSD Hard Disk,https://www.olx.com.pk/item/i7-4th-gen-with-ssd-harddisk-iid-1105422402,4,1,4,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,1,,0,20.0,25.12,0,12.0,7.800000000000001,0,13.936,,,38.56
APPLE MACBOOK Air  2014 LUSH CONDITION FOR SALE,35000.0,Apple,MacBook Air,Used,MacBook,"Description MACBOOK AIR 2014
128gb
lush condition
no break
more specifications are shown in pics
for sale",https://www.olx.com.pk/item/apple-macbook-air-2014-lush-condition-for-sale-iid-1105422404,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,122.8
dell e7440 i7 4gen,28999.0,Dell,Latitude,Used,Laptop,"Description Specifications:

Processor: Intel® Core™ i7 (4th Gen, 4600U – Turbo up to 3.3GHz)

RAM: 8GB DDR3L – Smooth multitasking

Storage: 256GB Brand New SSD – Ultra-fast boot & load time

Display: 14.0"" HD (1080p), Anti-Glare LED

Battery: Holds up to 2 hours (depends on usage)

Build Quality: Magnesium alloy chassis – lightweight yet durable

condition:  8.5/10 orignal condition

Charger: Comes with original Dell adapter

OS:Windows 10 

Connectivity: Wi-Fi, Bluetooth, HDMI, LAN, USB 3.0 x3, SD card slot Ideal For:

Executives | Students | Freelancers | Office Work | Browsing | Daily Use

 Included in the Package:

 Dell Latitude E7440 Laptop
 Original Charger
best price",https://www.olx.com.pk/item/dell-e7440-i7-4gen-iid-1105422436,4,1,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,14.0,5.12,0,12.0,7.800000000000001,0,12.136,,,97.68
Dell Intel Core i5 5th Generation,35000.0,Dell,Others,Used,Laptop,"Description processor: Intel(R) core (TM) [redacted email address] 2.19Ghz
Ram:  4Gb",https://www.olx.com.pk/item/dell-intel-core-i5-5th-generation-iid-1105422439,3,1,5,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,18.5,5.12,0,10.0,7.800000000000001,0,13.486,,,111.18
elitebook hp 840 g3,45000.0,HP,Elite Book,Used,Laptop,"Description system name DESKTOP -QLRMRJ2
core i5
RAM 8Gb
with charger
price fix ha",https://www.olx.com.pk/item/elitebook-hp-840-g3-iid-1102548649,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,3,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,73.67999999999999
Apple MacBook air 2018 / 03461809478,90000.0,Apple,MacBook Air,New,MacBook,"Description For Sale: MacBook Air 2018 – Retina Display 
 13-Inch Display | Sleek & Lightweight | Great Performance

Specs:
 Processor: 1.6 GHz Dual-Core Intel Core i5
 RAM: 8 GB
 Storage: 128 GB SSD
 Display: 13” Retina – Crystal Clear Resolution
 macOS: Smooth & Fast User Experience

 Note: Camera not working – everything else in perfect working condition. 

 Ideal for office work, students, browsing, media, and more!
 Available at a very reasonable price!

 Contact now to grab the deal!",https://www.olx.com.pk/item/apple-macbook-air-2018-03461809478-iid-1104215568,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2018.0,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,7.0,0.3499377491111553,122.8
Apple MacBook pro 2019/- 03461809478,95000.0,Apple,MacBook Pro,New,MacBook,"Description Contact me on what’s app or call 0/3/4/6/1/8/0/9/4/7/8
Zero three four six one eight zero nine four seven eight",https://www.olx.com.pk/item/apple-macbook-pro-2019-03461809478-iid-1104215654,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2019.0,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,6.0,0.40656965974059917,122.8
MacBook Pro 2022 14inch Core i10 32GB Ram 1TB SSD,11000.0,Apple,MacBook Pro,New,MacBook,Description 2022 Apple MacBook Pro 16 32GB RAM 1TB SSD Intel i9 8 Core 4.8GHz,https://www.olx.com.pk/item/macbook-pro-2022-14inch-core-i10-32gb-ram-1tb-ssd-iid-1105421975,2,0,0,32.0,1024.0,2,0,0,14.0,0,0,0,0,0,0,1,0,,0,0,5,0,5,2022.0,0,6.0,40.480000000000004,0,12.0,11.0,0,20.744000000000003,3.0,0.6376281516217733,241.20000000000002
"Apple MacBook Pro 15"" 2018",15500.0,Apple,MacBook Pro,Used,MacBook,"Description Apple MacBook Pro 15"" (2018). Powered by an Intel Core i7 processor, this laptop delivers seamless multitasking with 16GB of RAM and fast, reliable storage thanks to the 512GB SSD. The 15.4-inch Retina Display offers stunning visuals with vibrant colors and razor-sharp clarity, perfect for creative professionals and everyday use. ( MOUSE & PROTECTIVE SHEET AS FREEBIES )*

*Equipped with a dedicated Radeon Pro 555X 4GB graphics card, it handles graphic-intensive tasks like video editing, 3D rendering, and light gaming with ease. The Touch Bar, backlit keyboard,*   ( NEWLY IMPORT FROM UAE )                                                                                                                 *Key Features:*

Processor: Intel Core i7 (6-core, 8th Gen)

RAM: 16GB DDR4

Storage: 512GB SSD

Graphics: Radeon Pro 555X 4GB

Display: 15.4"" Retina (2880 x 1800)

Keyboard: Backlit with Touch Bar and Touch ID

Operating System: macOS

Build: Slim, durable aluminum chassis",https://www.olx.com.pk/item/apple-macbook-pro-15-2018-iid-1105033336,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,2018.0,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,7.0,0.3499377491111553,122.8
MacBook Pro 2020 i5 16gb 512 ssd,17000.0,Apple,MacBook Pro,Used,MacBook,Description selling my MacBook Pro with complete box and charger. physical condition is 9.5/10. works flawlessly. no issues in laptop at all,https://www.olx.com.pk/item/macbook-pro-2020-i5-16gb-512-ssd-iid-1105421982,3,1,0,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,5,2020.0,0,11.0,25.12,0,10.0,7.800000000000001,0,11.236,5.0,0.4723665527410147,147.79999999999998
Apple MacBook Air - 16 inch 16GB RAM | 512GB SSD,11000.0,Apple,MacBook Air,New,MacBook,"Description Apple MacBook Air M4 8-Core CPU 16GB RAM 512GB SSD 16"" (2020)",https://www.olx.com.pk/item/apple-macbook-air-16-inch-16gb-ram-512gb-ssd-iid-1105422017,2,0,0,16.0,512.0,2,0,0,16.0,0,0,0,0,0,0,1,0,,0,0,5,0,5,,0,6.0,30.240000000000002,0,8.0,7.0,0,11.272000000000002,,,135.6
Apple MacBook pro 2018 touch bar /- 03461809478,10500.0,Apple,MacBook Pro,New,MacBook,"Description MacBook Pro 2018 Touch Bar – Premium Deal! 

 Model: MacBook Pro 2018 with TouchBar
 Processor: Intel Core i5 – 2.3GHz Quad Core
 RAM: 8GB |  SSD: 256GB
 Display: 13.3” Retina Display – Crystal Clear
 Graphics: 1.5GB Graphic Card
 Ports: 2x Thunderbolt |  Battery Backup: Excellent
 Comes with Original Charger

 Runs heavy software smoothly
 Supports both macOS & Windows 10
 Fresh USA Import – Not Locally Used
 100% Original, Sealed, and Untouched – A Grade Quality",https://www.olx.com.pk/item/apple-macbook-pro-2018-touch-bar-03461809478-iid-1104215408,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,1,0,0,0,,0,0,5,0,5,2018.0,0,6.0,5.12,0,8.0,7.800000000000001,2,9.736,7.0,0.3499377491111553,122.8
Razor Blade Gaming Laptop Core i7 10th Generation | Nvidia RTX 2070,23500.0,Others,Others,Used,Ultrabook,"Description Condition: 9/10 | 1 little scratch on top as shown in pictures

over all very good condition. 100% perfectly working. recently imported from Dubai. 

Specs: 

Screen: 15.6 inches
Processor: Intel Core i7-10750H 10th Gen
RAM: 32GB
Storage: SSD NVMe 500GB
Graphics Card: NVIDIA RTX 2070 
Graphics",https://www.olx.com.pk/item/razor-blade-gaming-laptop-core-i7-10th-generation-nvidia-rtx-2070-iid-1104197386,4,1,10,16.0,256.0,0,3,1,15.6,0,0,0,1,0,0,0,0,,0,0,5,0,1,,0,29.0,5.12,25,32.0,7.800000000000001,0,16.636,,,47.56
NEC VersaPro VX-U – i5 | 512GB SSD | 8GB RAM | 6th Gen,35000.0,Others,Others,Used,Ultrabook,"Description Processor: Intel Core i5 6th Generation (i5-6200U, 2.3GHz)
Display: 15.6"" Full HD OLED (1920 x 1080) – Ultra sharp and vibrant
RAM: 8 GB DDR4
Storage: 512 GB SSD – super fast speed and performance
Graphics: Intel HD Graphics 520
Battery Backup: 3.5 – 4 hours on normal usage
Operating System: Windows 11 Pro (activated)
Wi-Fi & Bluetooth: Supported
Ports:2x USB, 3.0 3x USB 2.0, HDMILAN/Ethernet portHeadphone jack
Keyboard: Standard layout, smooth typing
Build Quality: Tough Plastic
Condition: 10/10 – neat and clean, no damage
Charger Included
Best for: Students, freelancers, office users, and regular everyday tasks. 
Price is fair according to specs – slightly negotiable for serious buyers.",https://www.olx.com.pk/item/nec-versapro-vx-u-i5-512gb-ssd-8gb-ram-6th-gen-iid-1105421556,3,1,6,8.0,512.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,1,,0,20.0,30.240000000000002,0,8.0,7.800000000000001,0,12.272,,,33.120000000000005
MacBook Air M4 / 16GB 256GB / 13” / M4 Chip,27800.0,Apple,MacBook Air,New,MacBook,"Description Macbook Air M4
16/256 
13”
box packed
Sky Blue, Midnight and Starlight

All other variants available 

Climax Computer

16/512 and 15” also available 

Shop Name : Climax Computers
Shop Adress : LG-63 Hafeez Center Gulberg 3 Lahore
Contact Number :  0/3/1/6/4/8/3/6/0/6/3",https://www.olx.com.pk/item/macbook-air-m4-16gb-256gb-13-m4-chip-iid-1096663596,2,0,0,16.0,256.0,0,0,0,15.6,0,0,0,0,0,0,0,0,,0,0,5,0,5,,0,6.0,5.12,0,8.0,7.800000000000001,0,9.736,,,122.8
Dell Latitude 5400 i5 8th Gen | 16GB | 256GB SSD | Fingerprint,53000.0,Dell,Latitude,New,Laptop,"Description Dell Latitude 5400 – Premium build, slim design, and super reliable. 

Processor: Intel Core i5 8th Gen – 8365U (Quad-Core, 8 Threads)
RAM: 16GB DDR4 (Fast & Smooth Multitasking)
Storage: 256GB SSD (Upgradable)
Display: 14"" Full HD 1080p
Fingerprint Sensor | Backlit Keyboard | Type-C Port
Battery Backup: 3+ Hours
Body Condition: 10/10 – neat and clean, scratchless
Original 65W Dell Charger Included
Windows 11 Pro Activated
Everything is working 100% perfectly – no fault, no repair. Fingerprint unlock is fast and accurate. 

 (Slightly negotiable)
 Time wasters and low-ball offers will be ignored. Serious buyers only, please.",https://www.olx.com.pk/item/dell-latitude-5400-i5-8th-gen-16gb-256gb-ssd-fingerprint-iid-1102982205,3,1,8,16.0,256.0,2,0,0,15.6,0,0,0,0,0,0,1,0,,0,0,5,0,3,,0,23.0,25.12,0,10.0,7.800000000000001,0,14.835999999999999,,,124.68
